@relation	AllLipidGatewayCompounds

@attribute	ID	string
@attribute	Mass	numeric
@attribute	NumofC	numeric
@attribute	NumofH	numeric
@attribute	NumofO	numeric
@attribute	NumofN	numeric
@attribute	NumofP	numeric
@attribute	NumofS	numeric
@attribute	H:C	numeric
@attribute	H:O	numeric
@attribute	C:O	numeric
@attribute	C:N	numeric
@attribute	C:S	numeric
@attribute	C:P	numeric
@attribute	Afterdecmass	numeric
@attribute	AMD	numeric
@attribute	RMD	numeric
@attribute	class	{Fatty_Acyls,Glycerolipids,Glycerophospholipids,Polyketides,Prenol_Lipids,Saccharolipids,Sphingolipids,Sterol_Lipids}

@data
LMSP01080058,301.298079,18,39,2,1,0,0,2.166666667,19.5,9,18,0,0,0.2981,0.2981,989,Sphingolipids
LMSP0505DQ08,1730.022994,84,151,33,3,0,0,1.797619048,4.575757576,2.545454545,28,0,0,0.023,0.023,13,Sphingolipids
LMSP03030124,1313.739001,60,117,25,1,2,0,1.95,4.68,2.4,60,0,30,0.739,0.261,199,Sphingolipids
LMSP0601CG05,1905.071068,90,160,38,4,0,0,1.777777778,4.210526316,2.368421053,22.5,0,0,0.0711,0.0711,37,Sphingolipids
LMSP0601FQ03,2595.267781,114,198,59,6,0,0,1.736842105,3.355932203,1.93220339,19,0,0,0.2678,0.2678,103,Sphingolipids
LMSP0505DY05,2621.356201,118,208,57,6,0,0,1.762711864,3.649122807,2.070175439,19.66666667,0,0,0.3562,0.3562,136,Sphingolipids
LMSP0504AL01,1591.882144,74,133,33,3,0,0,1.797297297,4.03030303,2.242424242,24.66666667,0,0,0.8821,0.1179,74,Sphingolipids
LMSP0601FK05,2360.234962,107,189,51,5,0,0,1.76635514,3.705882353,2.098039216,21.4,0,0,0.235,0.235,100,Sphingolipids
LMSP0601BM08,1655.986214,81,145,31,3,0,0,1.790123457,4.677419355,2.612903226,27,0,0,0.9862,0.0138,8,Sphingolipids
LMSP0601GU08,2564.298352,115,201,57,5,0,0,1.747826087,3.526315789,2.01754386,23,0,0,0.2984,0.2984,116,Sphingolipids
LMSP0601FY01,2394.167672,105,183,55,5,0,0,1.742857143,3.327272727,1.909090909,21,0,0,0.1677,0.1677,70,Sphingolipids
LMSP0505DF03,1590.92328,76,138,32,2,0,0,1.815789474,4.3125,2.375,38,0,0,0.9233,0.0767,48,Sphingolipids
LMSP0601BL03,2198.109367,99,171,48,5,0,0,1.727272727,3.5625,2.0625,19.8,0,0,0.1094,0.1094,50,Sphingolipids
LMSP0601DC06,1454.92249,73,134,26,2,0,0,1.835616438,5.153846154,2.807692308,36.5,0,0,0.9225,0.0775,53,Sphingolipids
LMSP0504AT05,1996.123164,94,169,41,3,0,0,1.79787234,4.12195122,2.292682927,31.33333333,0,0,0.1232,0.1232,62,Sphingolipids
LMSP0505EM05,2272.218917,104,185,48,5,0,0,1.778846154,3.854166667,2.166666667,20.8,0,0,0.2189,0.2189,96,Sphingolipids
LMSP0505CB05,1704.007344,82,149,33,3,0,0,1.817073171,4.515151515,2.484848485,27.33333333,0,0,0.0073,0.0073,4,Sphingolipids
LMSP0505BP07,2432.256092,110,193,53,5,0,0,1.754545455,3.641509434,2.075471698,22,0,0,0.2561,0.2561,105,Sphingolipids
LMSP02020018,695.67916,44,89,4,1,0,0,2.022727273,22.25,11,44,0,0,0.6792,0.3208,461,Sphingolipids
LMSP0501AB22,889.649045,48,91,13,1,0,0,1.895833333,7,3.692307692,48,0,0,0.649,0.351,395,Sphingolipids
LMSP0601DF03,1532.881415,73,132,31,2,0,0,1.808219178,4.258064516,2.35483871,36.5,0,0,0.8814,0.1186,77,Sphingolipids
LMSP02020039,695.67916,44,89,4,1,0,0,2.022727273,22.25,11,44,0,0,0.6792,0.3208,461,Sphingolipids
LMSP0601BL04,2226.140667,101,175,48,5,0,0,1.732673267,3.645833333,2.104166667,20.2,0,0,0.1407,0.1407,63,Sphingolipids
LMSP0505AY03,2508.272137,112,197,56,5,0,0,1.758928571,3.517857143,2,22.4,0,0,0.2721,0.2721,108,Sphingolipids
LMSP0505AS08,1876.080904,90,161,37,3,0,0,1.788888889,4.351351351,2.432432432,30,0,0,0.0809,0.0809,43,Sphingolipids
LMSP0508AA08,1202.83797,64,118,18,2,0,0,1.84375,6.555555556,3.555555556,32,0,0,0.838,0.162,135,Sphingolipids
LMSP0504AW04,1968.091864,92,165,41,3,0,0,1.793478261,4.024390244,2.243902439,30.66666667,0,0,0.0919,0.0919,47,Sphingolipids
LMSP0505CL01,2103.072253,94,166,47,4,0,0,1.765957447,3.531914894,2,23.5,0,0,0.0723,0.0723,34,Sphingolipids
LMSP0505DR03,1631.949829,78,141,32,3,0,0,1.807692308,4.40625,2.4375,26,0,0,0.9498,0.0502,31,Sphingolipids
LMSP0506AP05,1338.875145,68,126,23,2,0,0,1.852941176,5.47826087,2.956521739,34,0,0,0.8751,0.1249,93,Sphingolipids
LMSP0601GC04,2332.203662,105,185,51,5,0,0,1.761904762,3.62745098,2.058823529,21,0,0,0.2037,0.2037,87,Sphingolipids
LMSP0503AJ06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0505EI04,2390.245527,108,191,52,5,0,0,1.768518519,3.673076923,2.076923077,21.6,0,0,0.2455,0.2455,103,Sphingolipids
LMSP01050006,353.233112,16,36,5,1,1,0,2.25,7.2,3.2,16,0,16,0.2331,0.2331,660,Sphingolipids
LMSP0502AJ07,1848.049604,88,157,37,3,0,0,1.784090909,4.243243243,2.378378378,29.33333333,0,0,0.0496,0.0496,27,Sphingolipids
LMSP0601AB02,1707.929489,79,141,36,3,0,0,1.784810127,3.916666667,2.194444444,26.33333333,0,0,0.9295,0.0705,41,Sphingolipids
LMSP0601DN07,2139.145023,99,174,45,4,0,0,1.757575758,3.866666667,2.2,24.75,0,0,0.145,0.145,68,Sphingolipids
LMSP0505BJ06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0503AO05,1541.954519,76,139,28,3,0,0,1.828947368,4.964285714,2.714285714,25.33333333,0,0,0.9545,0.0455,30,Sphingolipids
LMSP0503AD05,1704.007344,82,149,33,3,0,0,1.817073171,4.515151515,2.484848485,27.33333333,0,0,0.0073,0.0073,4,Sphingolipids
LMSP0601EW03,2231.155983,101,178,49,4,0,0,1.762376238,3.632653061,2.06122449,25.25,0,0,0.156,0.156,70,Sphingolipids
LMSP0601CT07,2210.145752,101,175,47,5,0,0,1.732673267,3.723404255,2.14893617,20.2,0,0,0.1458,0.1458,66,Sphingolipids
LMSP0505CA08,3149.525242,138,240,73,6,0,0,1.739130435,3.287671233,1.890410959,23,0,0,0.5252,0.4748,151,Sphingolipids
LMSP0504AI01,1518.865765,72,130,31,2,0,0,1.805555556,4.193548387,2.322580645,36,0,0,0.8658,0.1342,88,Sphingolipids
LMSP0601AW07,2210.145752,101,175,47,5,0,0,1.732673267,3.723404255,2.14893617,20.2,0,0,0.1458,0.1458,66,Sphingolipids
LMSP0505CP07,2213.181803,102,180,47,4,0,0,1.764705882,3.829787234,2.170212766,25.5,0,0,0.1818,0.1818,82,Sphingolipids
LMSP0502BK03,1444.86537,70,128,28,2,0,0,1.828571429,4.571428571,2.5,35,0,0,0.8654,0.1346,93,Sphingolipids
LMSP0601GX04,2170.150837,99,175,46,5,0,0,1.767676768,3.804347826,2.152173913,19.8,0,0,0.1508,0.1508,69,Sphingolipids
LMSP0601GI06,2169.191973,101,180,45,4,0,0,1.782178218,4,2.244444444,25.25,0,0,0.192,0.192,89,Sphingolipids
LMSP0505BQ04,2568.293267,114,201,58,5,0,0,1.763157895,3.465517241,1.965517241,22.8,0,0,0.2933,0.2933,114,Sphingolipids
LMSP01080004,299.282429,18,37,2,1,0,0,2.055555556,18.5,9,18,0,0,0.2824,0.2824,944,Sphingolipids
LMSP0601EC06,1616.975315,79,144,31,2,0,0,1.82278481,4.64516129,2.548387097,39.5,0,0,0.9753,0.0247,15,Sphingolipids
LMSP0505BZ07,2959.441117,130,226,68,6,0,0,1.738461538,3.323529412,1.911764706,21.66666667,0,0,0.4411,0.4411,149,Sphingolipids
LMSP0601CM07,2227.161068,102,178,48,4,0,0,1.745098039,3.708333333,2.125,25.5,0,0,0.1611,0.1611,72,Sphingolipids
LMSP0601AG01,2002.983438,88,154,46,4,0,0,1.75,3.347826087,1.913043478,22,0,0,0.9834,0.0166,8,Sphingolipids
LMSP0601GQ04,1967.071463,91,162,41,4,0,0,1.78021978,3.951219512,2.219512195,22.75,0,0,0.0715,0.0715,36,Sphingolipids
LMSP0601DD01,1476.818815,69,124,31,2,0,0,1.797101449,4,2.225806452,34.5,0,0,0.8188,0.1812,123,Sphingolipids
LMSP0505BO08,2257.208018,104,184,48,4,0,0,1.769230769,3.833333333,2.166666667,26,0,0,0.208,0.208,92,Sphingolipids
LMSP03020061,674.499891,36,71,7,2,1,0,1.972222222,10.14285714,5.142857143,18,0,36,0.4999,0.4999,741,Sphingolipids
LMSP0601DC08,1452.90684,73,132,26,2,0,0,1.808219178,5.076923077,2.807692308,36.5,0,0,0.9068,0.0932,64,Sphingolipids
LMSP0503AN03,1323.839093,66,121,23,3,0,0,1.833333333,5.260869565,2.869565217,22,0,0,0.8391,0.1609,122,Sphingolipids
LMSP0501AC19,753.61187,44,83,8,1,0,0,1.886363636,10.375,5.5,44,0,0,0.6119,0.3881,515,Sphingolipids
LMSP0601BM01,1517.845363,71,127,31,3,0,0,1.788732394,4.096774194,2.290322581,23.66666667,0,0,0.8454,0.1546,102,Sphingolipids
LMSP0505CU06,1716.043729,84,153,32,3,0,0,1.821428571,4.78125,2.625,28,0,0,0.0437,0.0437,25,Sphingolipids
LMSP0505DX06,2592.366037,118,209,56,5,0,0,1.771186441,3.732142857,2.107142857,23.6,0,0,0.366,0.366,141,Sphingolipids
LMSP0504AZ04,2333.224063,106,188,51,4,0,0,1.773584906,3.68627451,2.078431373,26.5,0,0,0.2241,0.2241,96,Sphingolipids
LMSP0505AT08,2711.376664,122,214,61,4,0,0,1.754098361,3.508196721,2,30.5,0,0,0.3767,0.3767,139,Sphingolipids
LMSP0601FZ08,2694.361348,121,211,60,5,0,0,1.743801653,3.516666667,2.016666667,24.2,0,0,0.3613,0.3613,134,Sphingolipids
LMSP0502AV07,2051.128978,96,170,42,4,0,0,1.770833333,4.047619048,2.285714286,24,0,0,0.129,0.129,63,Sphingolipids
LMSP0503AL05,1850.065254,88,159,37,3,0,0,1.806818182,4.297297297,2.378378378,29.33333333,0,0,0.0653,0.0653,35,Sphingolipids
LMSP03020044,672.520626,37,73,6,2,1,0,1.972972973,12.16666667,6.166666667,18.5,0,37,0.5206,0.4794,713,Sphingolipids
LMSP0505EN03,2378.209142,106,187,53,5,0,0,1.764150943,3.528301887,2,21.2,0,0,0.2091,0.2091,88,Sphingolipids
LMSP0601FI03,1776.987338,83,148,36,4,0,0,1.78313253,4.111111111,2.305555556,20.75,0,0,0.9873,0.0127,7,Sphingolipids
LMSP0505AK04,1513.923219,74,135,28,3,0,0,1.824324324,4.821428571,2.642857143,24.66666667,0,0,0.9232,0.0768,51,Sphingolipids
LMSP0505CJ04,1968.091864,92,165,41,3,0,0,1.793478261,4.024390244,2.243902439,30.66666667,0,0,0.0919,0.0919,47,Sphingolipids
LMSP0502AK06,1837.070005,88,160,37,2,0,0,1.818181818,4.324324324,2.378378378,44,0,0,0.07,0.07,38,Sphingolipids
LMSP0505DE03,1428.870455,70,128,27,2,0,0,1.828571429,4.740740741,2.592592593,35,0,0,0.8705,0.1295,91,Sphingolipids
LMSP0502AL04,1269.817296,64,119,23,1,0,0,1.859375,5.173913043,2.782608696,64,0,0,0.8173,0.1827,144,Sphingolipids
LMSP0601CT01,2100.036202,93,161,47,5,0,0,1.731182796,3.425531915,1.978723404,18.6,0,0,0.0362,0.0362,17,Sphingolipids
LMSP0506AA03,1209.796166,62,115,21,1,0,0,1.85483871,5.476190476,2.952380952,62,0,0,0.7962,0.2038,168,Sphingolipids
LMSP0504AT03,1940.060564,90,161,41,3,0,0,1.788888889,3.926829268,2.195121951,30,0,0,0.0606,0.0606,31,Sphingolipids
LMSP0505AX04,2333.224063,106,188,51,4,0,0,1.773584906,3.68627451,2.078431373,26.5,0,0,0.2241,0.2241,96,Sphingolipids
LMSP0601AM02,1383.823838,67,121,26,3,0,0,1.805970149,4.653846154,2.576923077,22.33333333,0,0,0.8238,0.1762,127,Sphingolipids
LMSP0505CB08,1730.022994,84,151,33,3,0,0,1.797619048,4.575757576,2.545454545,28,0,0,0.023,0.023,13,Sphingolipids
LMSP0601EQ06,2404.261177,109,193,52,5,0,0,1.770642202,3.711538462,2.096153846,21.8,0,0,0.2612,0.2612,109,Sphingolipids
LMSP0505AC06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0601AA04,1074.754239,57,106,16,2,0,0,1.859649123,6.625,3.5625,28.5,0,0,0.7542,0.2458,229,Sphingolipids
LMSP0502AQ05,1662.980795,80,146,33,2,0,0,1.825,4.424242424,2.424242424,40,0,0,0.9808,0.0192,12,Sphingolipids
LMSP0505BK02,1416.83407,68,124,28,2,0,0,1.823529412,4.428571429,2.428571429,34,0,0,0.8341,0.1659,117,Sphingolipids
LMSP0601BB03,1939.040163,89,158,41,4,0,0,1.775280899,3.853658537,2.170731707,22.25,0,0,0.0402,0.0402,21,Sphingolipids
LMSP0601DM05,1979.107848,93,166,40,4,0,0,1.784946237,4.15,2.325,23.25,0,0,0.1078,0.1078,54,Sphingolipids
LMSP0502BA03,1444.86537,70,128,28,2,0,0,1.828571429,4.571428571,2.5,35,0,0,0.8654,0.1346,93,Sphingolipids
LMSP0505EE08,2444.292477,112,197,52,5,0,0,1.758928571,3.788461538,2.153846154,22.4,0,0,0.2925,0.2925,120,Sphingolipids
LMSP0505BP06,2462.303042,112,199,53,5,0,0,1.776785714,3.754716981,2.113207547,22.4,0,0,0.303,0.303,123,Sphingolipids
LMSP0505AU05,1996.123164,94,169,41,3,0,0,1.79787234,4.12195122,2.292682927,31.33333333,0,0,0.1232,0.1232,62,Sphingolipids
LMSP0601CT06,2240.192702,103,181,47,5,0,0,1.757281553,3.85106383,2.191489362,20.6,0,0,0.1927,0.1927,86,Sphingolipids
LMSP0505EA04,2511.271804,112,198,57,4,0,0,1.767857143,3.473684211,1.964912281,28,0,0,0.2718,0.2718,108,Sphingolipids
LMSP0505DP03,1485.891919,72,131,28,3,0,0,1.819444444,4.678571429,2.571428571,24,0,0,0.8919,0.1081,73,Sphingolipids
LMSP01080060,511.329774,31,45,5,1,0,0,1.451612903,9,6.2,31,0,0,0.3298,0.3298,645,Sphingolipids
LMSP0601GT08,2386.250612,109,191,51,5,0,0,1.752293578,3.745098039,2.137254902,21.8,0,0,0.2506,0.2506,105,Sphingolipids
LMSP0601AK03,1499.871184,72,129,29,3,0,0,1.791666667,4.448275862,2.482758621,24,0,0,0.8712,0.1288,86,Sphingolipids
LMSP0601DC01,1314.76599,63,114,26,2,0,0,1.80952381,4.384615385,2.423076923,31.5,0,0,0.766,0.234,178,Sphingolipids
LMSP0504BC06,2024.154464,96,173,41,3,0,0,1.802083333,4.219512195,2.341463415,32,0,0,0.1545,0.1545,76,Sphingolipids
LMSP03020023,702.567576,39,79,6,2,1,0,2.025641026,13.16666667,6.5,19.5,0,39,0.5676,0.4324,615,Sphingolipids
LMSP0601GS04,1763.992089,83,149,36,3,0,0,1.795180723,4.138888889,2.305555556,27.66666667,0,0,0.9921,0.0079,4,Sphingolipids
LMSP0503AE04,1513.923219,74,135,28,3,0,0,1.824324324,4.821428571,2.642857143,24.66666667,0,0,0.9232,0.0768,51,Sphingolipids
LMSP0601CW06,1861.081238,89,160,36,4,0,0,1.797752809,4.444444444,2.472222222,22.25,0,0,0.0812,0.0812,44,Sphingolipids
LMSP0601AL05,1847.029203,87,154,37,4,0,0,1.770114943,4.162162162,2.351351351,21.75,0,0,0.0292,0.0292,16,Sphingolipids
LMSP0502BL06,1732.038644,84,153,33,3,0,0,1.821428571,4.636363636,2.545454545,28,0,0,0.0386,0.0386,22,Sphingolipids
LMSP0601GH07,1936.065649,91,161,40,3,0,0,1.769230769,4.025,2.275,30.33333333,0,0,0.0656,0.0656,34,Sphingolipids
LMSP0601DM03,1923.045248,89,158,40,4,0,0,1.775280899,3.95,2.225,22.25,0,0,0.0452,0.0452,24,Sphingolipids
LMSP0503AN05,1379.901693,70,129,23,3,0,0,1.842857143,5.608695652,3.043478261,23.33333333,0,0,0.9017,0.0983,71,Sphingolipids
LMSP0601EA04,2039.092593,94,166,43,4,0,0,1.765957447,3.860465116,2.186046512,23.5,0,0,0.0926,0.0926,45,Sphingolipids
LMSP0505DR02,1603.918529,76,137,32,3,0,0,1.802631579,4.28125,2.375,25.33333333,0,0,0.9185,0.0815,51,Sphingolipids
LMSP0504AD01,1372.807855,66,120,27,2,0,0,1.818181818,4.444444444,2.444444444,33,0,0,0.8079,0.1921,140,Sphingolipids
LMSP0601FX03,1776.987338,83,148,36,4,0,0,1.78313253,4.111111111,2.305555556,20.75,0,0,0.9873,0.0127,7,Sphingolipids
LMSP0505EB05,2523.308189,114,202,56,4,0,0,1.771929825,3.607142857,2.035714286,28.5,0,0,0.3082,0.3082,122,Sphingolipids
LMSP0601BV03,1880.998298,86,152,40,4,0,0,1.76744186,3.8,2.15,21.5,0,0,0.9983,0.0017,1,Sphingolipids
LMSP0601FP06,2534.324172,115,203,55,5,0,0,1.765217391,3.690909091,2.090909091,23,0,0,0.3242,0.3242,128,Sphingolipids
LMSP0502AH03,1956.055479,90,161,42,3,0,0,1.788888889,3.833333333,2.142857143,30,0,0,0.0555,0.0555,28,Sphingolipids
LMSP0601DS03,1719.965874,81,145,35,3,0,0,1.790123457,4.142857143,2.314285714,27,0,0,0.9659,0.0341,20,Sphingolipids
LMSP0601AI06,1820.054689,87,157,36,3,0,0,1.804597701,4.361111111,2.416666667,29,0,0,0.0547,0.0547,30,Sphingolipids
LMSP0504BR01,1591.882144,74,133,33,3,0,0,1.797297297,4.03030303,2.242424242,24.66666667,0,0,0.8821,0.1179,74,Sphingolipids
LMSP0601GT05,2360.234962,107,189,51,5,0,0,1.76635514,3.705882353,2.098039216,21.4,0,0,0.235,0.235,100,Sphingolipids
LMSP0505AF02,1603.918529,76,137,32,3,0,0,1.802631579,4.28125,2.375,25.33333333,0,0,0.9185,0.0815,51,Sphingolipids
LMSP0601CB06,1908.070734,90,161,39,3,0,0,1.788888889,4.128205128,2.307692308,30,0,0,0.0707,0.0707,37,Sphingolipids
LMSP0601GP04,2170.150837,99,175,46,5,0,0,1.767676768,3.804347826,2.152173913,19.8,0,0,0.1508,0.1508,69,Sphingolipids
LMSP0505BL02,1781.966269,82,147,38,3,0,0,1.792682927,3.868421053,2.157894737,27.33333333,0,0,0.9663,0.0337,19,Sphingolipids
LMSP0601BT08,2005.123498,95,168,40,4,0,0,1.768421053,4.2,2.375,23.75,0,0,0.1235,0.1235,62,Sphingolipids
LMSP03020021,674.536276,37,75,6,2,1,0,2.027027027,12.5,6.166666667,18.5,0,37,0.5363,0.4637,687,Sphingolipids
LMSP0503AD07,1701.991694,82,147,33,3,0,0,1.792682927,4.454545455,2.484848485,27.33333333,0,0,0.9917,0.0083,5,Sphingolipids
LMSP0601AC01,1970.993608,88,154,44,4,0,0,1.75,3.5,2,22,0,0,0.9936,0.0064,3,Sphingolipids
LMSP0601GX06,2226.213437,103,183,46,5,0,0,1.776699029,3.97826087,2.239130435,20.6,0,0,0.2134,0.2134,96,Sphingolipids
LMSP0505AW03,2159.134853,98,174,47,4,0,0,1.775510204,3.70212766,2.085106383,24.5,0,0,0.1349,0.1349,62,Sphingolipids
LMSP0505AO08,2038.133729,96,171,42,3,0,0,1.78125,4.071428571,2.285714286,32,0,0,0.1337,0.1337,66,Sphingolipids
LMSP02010045,607.590345,39,77,3,1,0,0,1.974358974,25.66666667,13,39,0,0,0.5903,0.4097,674,Sphingolipids
LMSP0505AF05,1688.012429,82,149,32,3,0,0,1.817073171,4.65625,2.5625,27.33333333,0,0,0.0124,0.0124,7,Sphingolipids
LMSP0504BD03,1794.002654,84,151,37,3,0,0,1.797619048,4.081081081,2.27027027,28,0,0,0.0027,0.0027,2,Sphingolipids
LMSP03030065,1083.756228,56,110,16,1,1,0,1.964285714,6.875,3.5,56,0,56,0.7562,0.2438,225,Sphingolipids
LMSP0505AV05,1850.065254,88,159,37,3,0,0,1.806818182,4.297297297,2.378378378,29.33333333,0,0,0.0653,0.0653,35,Sphingolipids
LMSP0505BA04,2114.149774,98,175,45,3,0,0,1.785714286,3.888888889,2.177777778,32.66666667,0,0,0.1498,0.1498,71,Sphingolipids
LMSP0502AN01,1509.829046,70,127,33,1,0,0,1.814285714,3.848484848,2.121212121,70,0,0,0.829,0.171,113,Sphingolipids
LMSP0503AC06,1569.985819,78,143,28,3,0,0,1.833333333,5.107142857,2.785714286,26,0,0,0.9858,0.0142,9,Sphingolipids
LMSP0503AJ02,1416.83407,68,124,28,2,0,0,1.823529412,4.428571429,2.428571429,34,0,0,0.8341,0.1659,117,Sphingolipids
LMSP0502AP06,1528.95927,76,140,28,2,0,0,1.842105263,5,2.714285714,38,0,0,0.9593,0.0407,27,Sphingolipids
LMSP0504AP02,1969.050728,90,160,42,4,0,0,1.777777778,3.80952381,2.142857143,22.5,0,0,0.0507,0.0507,26,Sphingolipids
LMSP0601GI04,2113.129373,97,172,45,4,0,0,1.773195876,3.822222222,2.155555556,24.25,0,0,0.1294,0.1294,61,Sphingolipids
LMSP02010037,535.496445,34,65,3,1,0,0,1.911764706,21.66666667,11.33333333,34,0,0,0.4964,0.4964,927,Sphingolipids
LMSP0504AE01,1534.86068,72,130,32,2,0,0,1.805555556,4.0625,2.25,36,0,0,0.8607,0.1393,91,Sphingolipids
LMSP02020016,511.496445,32,65,3,1,0,0,2.03125,21.66666667,10.66666667,32,0,0,0.4964,0.4964,970,Sphingolipids
LMSP0505BT02,3039.415692,130,226,73,6,0,0,1.738461538,3.095890411,1.780821918,21.66666667,0,0,0.4157,0.4157,137,Sphingolipids
LMSP0601BD07,1774.012824,85,151,35,3,0,0,1.776470588,4.314285714,2.428571429,28.33333333,0,0,0.0128,0.0128,7,Sphingolipids
LMSP0501AA06,755.62752,44,85,8,1,0,0,1.931818182,10.625,5.5,44,0,0,0.6275,0.3725,493,Sphingolipids
LMSP03010042,702.567576,39,79,6,2,1,0,2.025641026,13.16666667,6.5,19.5,0,39,0.5676,0.4324,615,Sphingolipids
LMSP0502AN06,1649.985546,80,147,33,1,0,0,1.8375,4.454545455,2.424242424,80,0,0,0.9855,0.0145,9,Sphingolipids
LMSP03020006,658.504976,36,71,6,2,1,0,1.972222222,11.83333333,6,18,0,36,0.505,0.495,752,Sphingolipids
LMSP0505CT05,2418.276827,110,195,52,5,0,0,1.772727273,3.75,2.115384615,22,0,0,0.2768,0.2768,114,Sphingolipids
LMSP0504AO01,1794.961518,82,146,38,4,0,0,1.780487805,3.842105263,2.157894737,20.5,0,0,0.9615,0.0385,21,Sphingolipids
LMSP0601BX06,2168.171572,100,177,45,5,0,0,1.77,3.933333333,2.222222222,20,0,0,0.1716,0.1716,79,Sphingolipids
LMSP0502AJ06,1878.096554,90,163,37,3,0,0,1.811111111,4.405405405,2.432432432,30,0,0,0.0966,0.0966,51,Sphingolipids
LMSP0505BO01,2119.067168,94,166,48,4,0,0,1.765957447,3.458333333,1.958333333,23.5,0,0,0.0672,0.0672,32,Sphingolipids
LMSP0601FJ01,2029.035473,91,160,45,4,0,0,1.758241758,3.555555556,2.022222222,22.75,0,0,0.0355,0.0355,17,Sphingolipids
LMSP0505CI04,1822.033954,86,155,37,3,0,0,1.802325581,4.189189189,2.324324324,28.66666667,0,0,0.034,0.034,19,Sphingolipids
LMSP0601AJ05,1264.838365,65,120,21,2,0,0,1.846153846,5.714285714,3.095238095,32.5,0,0,0.8384,0.1616,128,Sphingolipids
LMSP0505AZ02,1912.029264,88,157,41,3,0,0,1.784090909,3.829268293,2.146341463,29.33333333,0,0,0.0293,0.0293,15,Sphingolipids
LMSP02040009,901.882609,59,115,4,1,0,0,1.949152542,28.75,14.75,59,0,0,0.8826,0.1174,130,Sphingolipids
LMSP0601GT04,2332.203662,105,185,51,5,0,0,1.761904762,3.62745098,2.058823529,21,0,0,0.2037,0.2037,87,Sphingolipids
LMSP0501AA60,739.59622,43,81,8,1,0,0,1.88372093,10.125,5.375,43,0,0,0.5962,0.4038,546,Sphingolipids
LMSP0601DG08,1452.90684,73,132,26,2,0,0,1.808219178,5.076923077,2.807692308,36.5,0,0,0.9068,0.0932,64,Sphingolipids
LMSP02010091,607.55396,38,73,4,1,0,0,1.921052632,18.25,9.5,38,0,0,0.554,0.446,734,Sphingolipids
LMSP0504AW07,1994.107514,94,167,41,3,0,0,1.776595745,4.073170732,2.292682927,31.33333333,0,0,0.1075,0.1075,54,Sphingolipids
LMSP03010081,812.677127,47,93,6,2,1,0,1.978723404,15.5,7.833333333,23.5,0,47,0.6771,0.3229,397,Sphingolipids
LMSP0505AQ03,1997.082028,92,164,42,4,0,0,1.782608696,3.904761905,2.19047619,23,0,0,0.082,0.082,41,Sphingolipids
LMSP0601GP05,2198.182137,101,179,46,5,0,0,1.772277228,3.891304348,2.195652174,20.2,0,0,0.1821,0.1821,83,Sphingolipids
LMSP0601EF06,1658.001864,81,147,31,3,0,0,1.814814815,4.741935484,2.612903226,27,0,0,0.0019,0.0019,1,Sphingolipids
LMSP0502BH04,1659.981129,80,145,32,3,0,0,1.8125,4.53125,2.5,26.66666667,0,0,0.9811,0.0189,11,Sphingolipids
LMSP0505CP06,2243.228753,104,186,47,4,0,0,1.788461538,3.957446809,2.212765957,26,0,0,0.2288,0.2288,102,Sphingolipids
LMSP02010008,621.605995,40,79,3,1,0,0,1.975,26.33333333,13.33333333,40,0,0,0.606,0.394,634,Sphingolipids
LMSP0601AX04,2766.32094,121,207,63,7,0,0,1.710743802,3.285714286,1.920634921,17.28571429,0,0,0.3209,0.3209,116,Sphingolipids
LMSP0504BD04,1822.033954,86,155,37,3,0,0,1.802325581,4.189189189,2.324324324,28.66666667,0,0,0.034,0.034,19,Sphingolipids
LMSP02020035,583.55396,36,73,4,1,0,0,2.027777778,18.25,9,36,0,0,0.554,0.446,764,Sphingolipids
LMSP0505CT01,2306.151627,102,179,52,5,0,0,1.754901961,3.442307692,1.961538462,20.4,0,0,0.1516,0.1516,66,Sphingolipids
LMSP0505BZ08,2987.472417,132,230,68,6,0,0,1.742424242,3.382352941,1.941176471,22,0,0,0.4724,0.4724,158,Sphingolipids
LMSP0502AP02,1416.83407,68,124,28,2,0,0,1.823529412,4.428571429,2.428571429,34,0,0,0.8341,0.1659,117,Sphingolipids
LMSP0601AX07,2792.33659,123,209,63,7,0,0,1.699186992,3.317460317,1.952380952,17.57142857,0,0,0.3366,0.3366,121,Sphingolipids
LMSP0505AZ01,1883.997964,86,153,41,3,0,0,1.779069767,3.731707317,2.097560976,28.66666667,0,0,0.998,0.002,1,Sphingolipids
LMSP0601BM07,1627.954914,79,141,31,3,0,0,1.784810127,4.548387097,2.548387097,26.33333333,0,0,0.9549,0.0451,28,Sphingolipids
LMSP0505BH08,2079.160278,98,174,42,4,0,0,1.775510204,4.142857143,2.333333333,24.5,0,0,0.1603,0.1603,77,Sphingolipids
LMSP0601DX08,2151.181408,101,178,44,4,0,0,1.762376238,4.045454545,2.295454545,25.25,0,0,0.1814,0.1814,84,Sphingolipids
LMSP0505CQ02,2480.240837,110,193,56,5,0,0,1.754545455,3.446428571,1.964285714,22,0,0,0.2408,0.2408,97,Sphingolipids
